nflId,height,weight,birthDate,collegeName,Position,displayName
39034,70.0,194,03/30/1990,Iowa State,CB,Leonard Johnson
35460,77.0,260,06/16/1988,Oklahoma,TE,Jermaine Gresham
41826,76.0,287,1990-11-15,West Texas A&M,DT,Ethan Westbrooks
46673,75.0,210,12/30/1995,Arkansas-Monticello,WR,Jalen Tolliver
34500,77.0,305,04/14/1986,Oregon,C,Max Unger
46401,73.0,235,1996-11-20,Rice,ILB,Emmanuel Ellerbee
46848,77.0,316,1994-12-28,Toledo,T,Elijah Nkansah
37914,70.0,192,09/21/1988,Stanford,WR,Doug Baldwin
45062,71.0,222,1994-09-16,Oklahoma State,RB,Chris Carson
37763,76.0,210,06/16/1988,Hillsdale,WR,Andre Holmes
33117,75.0,217,05/31/1985,Kansas State,WR,Jordy Nelson
34540,77.0,254,1987-04-07,South Carolina,TE,Jared Cook
42430,73.0,210,03/31/1993,Auburn,WR,Sammie Coates
37164,71.0,184,04/08/1987,USC,CB,Shareece Wright
38757,72.0,217,10/12/1989,Nevada,WR,Rishard Matthews
42775,78.0,255,1992-09-21,Illinois,TE,Matt LaCosse
45161,76.0,306,12/21/1993,Michigan,G,Kyle Kalis
43386,76.0,297,09/23/1992,Boise State,OT,Rees Odhiambo
42463,73.0,200,03/27/1992,USC,SS,Josh Shaw
43865,73.0,235,07/02/1993,Memphis,TE,Alan Cross
43794,74.0,230,07/02/1992,Pittsburgh,LB,Nicholas Grigsby
44028,76.0,340,03/06/1994,Arkansas,G,Denver Kirkland
44816,72.0,228,1995-01-18,Louisiana State,RB,Leonard Fournette
43563,75.0,205,1992-11-11,California,WR,Maurice Harris
45048,71.0,195,06/25/1994,Auburn,CB,Joshua Holsey
35809,79.0,330,03/22/1987,Northern Iowa,T,Austin Howard
40019,74.0,215,01/26/1991,USC,SS,T.J. McDonald
43934,79.0,316,1992-09-09,Wisconsin,G,Tyler Marz
35520,75.0,310,1987-09-25,Arizona,NT,Earl Mitchell
34836,76.0,274,1985-11-13,Texas A&M,DE,Michael Bennett
32318,77.0,318,08/19/1984,Towson,T,Jermon Bushrod
42037,70.0,188,01/26/1991,Oklahoma State,CB,Tyler Patmon
42484,72.0,243,08/05/1993,Arkansas,ILB,Martrell Spaight
35067,78.0,326,07/20/1986,Mississippi,T,Jermey Parnell
42583,79.0,315,05/21/1992,South Carolina,T,Corey Robinson
36052,72.0,223,03/22/1988,Tiffin University,RB,Chris Ivory
42573,69.0,195,1991-10-03,Missouri,RB,Marcus Murphy
45706,70.0,178,12/13/1994,Utah,CB,Dominique Hatfield
38646,75.0,257,01/27/1991,Georgia,TE,Orson Charles
37140,74.0,302,07/20/1988,South Florida,DT,Terrell McClain
44995,69.0,208,1994-12-02,Texas-El Paso,RB,Aaron Jones
41692,76.0,255,1992-05-08,Miami,TE,Erik Swoope
40017,69.0,190,1992-05-13,Louisiana State,SS,Tyrann Mathieu
45251,72.0,185,07/23/1994,Youngstown State,CB,David Rivers
37159,73.0,250,03/01/1989,Washington,ILB,Mason Foster
45476,72.0,232,02/10/1995,Weber State,LB,Tre'Von Johnson
46716,76.0,239,1996-02-01,Central Florida,TE,Jordan Franks
42553,73.0,298,03/10/1992,Louisiana-Lafayette,DT,Christian Ringo
40059,69.0,205,02/23/1991,Syracuse,SS,Shamarko Thomas
43342,73.0,224,07/07/1995,USC,DB,Su'a Cravens
41335,69.0,200,08/22/1991,South Carolina,WR,Bruce Ellington
42760,74.0,239,12/25/1992,Miami (Fla.),OLB,Thurston Armbrister
40129,75.0,230,1990-01-18,Central Florida,RB,Latavius Murray
39968,72.0,190,1990-09-10,Washington,CB,Desmond Trufant
46335,75.0,320,1995-09-30,Frostburg State,NT,Niles Scott
41273,79.0,322,07/21/1993,Alabama,T,Cyrus Kouandjio
46730,77.0,295,02/22/1995,Colorado State,G,Zack Golditch
39973,73.0,212,1992-06-06,Clemson,WR,DeAndre Hopkins
43821,76.0,299,1992-09-10,UCLA,C,Jake Brendel
40092,73.0,202,1992-04-22,Oklahoma,WR,Kenny Stills
42376,72.0,218,1994-01-10,Alabama,SS,Landon Collins
42016,67.0,168,1991-02-17,Abilene Christian,WR,Taylor Gabriel
44862,72.0,199,1995-08-26,Texas A&M,SS,Justin Evans
45341,73.0,215,09/11/1994,Arkansas,WR,Keon Hatcher
32214,71.0,210,09/21/1983,Florida,FS,Reggie Nelson
34464,76.0,257,07/31/1986,Texas,OLB,Brian Orakpo
44868,76.0,224,04/05/1994,Connecticut,FS,Obi Melifonwu
46292,77.0,280,1995-01-30,Temple,DT,Jullian Taylor
34628,71.0,202,02/14/1987,Norfolk State,FS,Don Carey
39953,74.0,308,01/19/1990,North Carolina,G,Jonathan Cooper
39078,74.0,280,03/04/1989,Utah,DE,Derrick Shelby
28985,75.0,255,1980-12-18,Georgia,TE,Benjamin Watson
40946,71.0,224,10/27/1990,California-Davis,P,Colton Schmidt
41340,75.0,308,1992-06-30,North Carolina,C,Russell Bodine
46459,68.0,190,1996-09-12,Pittsburgh,WR,Quadree Henderson
23860,71.0,200,01/23/1975,Texas,K,Phil Dawson
41063,77.0,300,1990-10-12,Louisiana College,G,Jeremy Vujnovich
42542,77.0,305,1992-03-31,Central Michigan,DE,L.T. Walton
42366,75.0,255,05/18/1993,Missouri,DE,Shane Ray
38684,74.0,235,12/09/1988,Idaho,MLB,Korey Toomer
38207,77.0,320,01/17/1989,New Mexico,T,Byron Bell
43984,73.0,180,1992-05-16,Youngstown State,CB,Kenneth Durden
42396,78.0,305,04/23/1993,Oregon,OT,Jake Fisher
42878,74.0,225,01/23/1993,Boston College,OLB,Josh Keyes
29830,70.0,185,09/30/1983,West Virginia,CB,Adam Jones
46626,75.0,244,07/21/1995,Florida State,LB,Matthew Thomas
35929,74.0,218,02/11/1988,Toledo,SS,Barry Church
46520,77.0,305,1995-05-05,Holy Cross,C,James Murray
40311,68.0,225,02/10/1991,California,RB,C.J. Anderson
38570,76.0,305,09/16/1988,Midwestern State,T,Amini Silatolu
45250,72.0,196,1993-11-07,Oklahoma State,CB,Lenzy Pipkins
38619,76.0,352,1989-11-16,"Regina, Can.",DT,Akiem Hicks
44940,77.0,265,1994-05-07,Toledo,TE,Michael Roberts
38851,70.0,182,07/16/1990,California,K,Giorgio Tavecchio
42545,77.0,240,09/20/1991,Arkansas,TE,A.J. Derby
43974,81.0,323,05/14/1992,Nebraska,T,Zach Sterup
44977,75.0,345,12/29/1992,Utah,G,Isaac Asiata
37076,75.0,331,1990-03-13,Alabama,DT,Marcell Dareus
38868,73.0,212,1990-08-07,Wyoming,FS,Tashaun Gipson
41489,77.0,330,06/02/1991,Middle Tennessee State,G,Josh Walker
46115,75.0,285,1995-12-18,Mississippi,DE,Breeland Speaks
35500,77.0,329,10/15/1987,Massachusetts,G,Vladimir Ducasse
46805,69.0,185,1995-12-02,Duke,RB,Shaun Wilson
38563,75.0,215,06/05/1989,Appalachian State,WR,Brian Quick
42533,77.0,305,10/10/1992,Boston College,T,Ian Silberman
40054,76.0,268,02/18/1991,Michigan State,TE,Dion Sims
32252,74.0,300,1985-03-29,USC,C,Ryan Kalil
38704,70.0,205,02/12/1989,West Virginia,FS,Keith Tandy
35459,70.0,185,1988-04-10,Alabama,CB,Kareem Jackson
40114,69.0,192,08/09/1989,Florida,K,Caleb Sturgis
42440,76.0,265,06/04/1992,Oklahoma,DE,Geneo Grissom
44982,74.0,208,08/01/1993,Oregon State,CB,Treston Decoud
43515,77.0,271,1993-09-19,Central Arkansas,DE,Jonathan Woodard
46638,74.0,307,10/23/1994,Central Florida,DT,Jamiyus Pittman
43754,77.0,265,02/04/1994,North Carolina State,TE,David Grinnage
42384,76.0,225,1994-05-21,Michigan,WR,Devin Funchess
42563,76.0,257,01/14/1992,"Monmouth, N.J.",TE,Neal Sterling
35008,74.0,308,07/19/1986,Idaho State,G,Evan Smith
35454,77.0,275,1989-01-01,South Florida,DE,Jason Pierre-Paul
40102,68.0,195,1990-10-20,Florida State,RB,Chris Thompson
39982,76.0,203,05/20/1991,Tennessee,WR,Justin Hunter
44917,73.0,233,1995-05-05,Pittsburgh,RB,James Conner
42453,77.0,309,1991-11-18,Pittsburgh,OT,T.J. Clemmings
42915,77.0,255,03/29/1991,Purdue,TE,Gabe Holmes
40305,70.0,184,11/23/1990,Connecticut,WR,Nick Williams
46474,70.0,198,09/02/1995,Jacksonville State,RB,Roc Thomas
43477,76.0,265,1993-05-19,Texas-San Antonio,TE,David Morgan
42943,75.0,207,09/21/1992,Illinois State,WR,Cameron Meredith
46696,72.0,201,1995-12-16,Virginia Tech,WR,Cam Phillips
42883,75.0,300,1992-07-10,Georgia,C,David Andrews
43958,74.0,245,09/14/1992,Jacksonville State,LB,Chris Landrum
41303,75.0,314,05/28/1992,Syracuse,DT,Jay Bromley
42494,74.0,317,03/07/1992,Stanford,DT,David Parry
39971,73.0,218,1990-06-19,Florida State,CB,Xavier Rhodes
41309,70.0,190,04/08/1991,Maryland,CB,Dexter McDougle
46512,78.0,288,10/08/1993,West Georgia,T,Desmond Harrison
44843,73.0,228,1994-04-04,Alabama,ILB,Reuben Foster
37247,76.0,306,07/26/1988,Slippery Rock,G,Brandon Fusco
37977,74.0,216,05/30/1989,Central Florida,WR,Kamar Aiken
43796,73.0,200,10/21/1992,Missouri Western State,CB,Mike Jordan
43926,76.0,300,01/15/1994,Washington State,DT,Destiny Vaeao
41575,72.0,195,09/07/1991,North Greenville,WR,Freddie Martino
37138,78.0,330,1988-02-15,Florida,T,Marcus Gilbert
39119,74.0,195,02/09/1988,Temple,WR,Rod Streater
46104,71.0,225,1995-12-27,Georgia,RB,Nick Chubb
41417,70.0,185,1992-02-23,Missouri,CB,E.J. Gaines
45294,75.0,246,1993-08-29,Southern Illinois,OLB,Chase Allen
42502,70.0,160,1992-04-24,Alabama-Birmingham,WR,J.J. Nelson
39141,73.0,209,1990-02-06,Washington,WR,Jermaine Kearse
37130,74.0,315,1989-07-12,Florida State,C,Rodney Hudson
46894,76.0,307,1994-10-11,Auburn,C,Casey Dunn
37230,73.0,242,08/09/1989,Nebraska,TE,Niles Paul
37116,76.0,300,04/24/1988,Clemson,DE,Jarvis Jenkins
40055,75.0,318,03/22/1991,California,C,Brian Schwenke
38540,73.0,202,1990-09-19,South Carolina,CB,Stephon Gilmore
34644,77.0,315,02/18/1986,Nebraska,G,Matt Slauson
35455,76.0,261,01/06/1989,Georgia Tech,OLB,Derrick Morgan
42928,69.0,215,08/03/1993,Central Michigan,RB,Thomas Rawls
43369,76.0,295,11/24/1992,Ohio State,DT,Adolphus Washington
43830,71.0,192,06/29/1993,Florida International,CB,Jeremiah McKinnon
45272,70.0,185,07/15/1994,Arizona State,WR,Tim White
46511,76.0,207,10/17/1994,Texas Tech,WR,Derrick Willies
41441,74.0,250,02/16/1992,Arizona,OLB,Marquis Flowers
38558,75.0,265,04/12/1990,USC,OLB,Nick Perry
42762,71.0,203,12/19/1991,Auburn,RB,Corey Grant
40412,72.0,233,1989-11-15,Alabama,LS,Carson Tinker
33224,70.0,196,02/10/1987,Boise State,CB,Orlando Scandrick
41257,71.0,194,1992-05-01,Ohio State,CB,Bradley Roby
41438,74.0,225,1992-05-31,Nebraska,WR,Quincy Enunwa
38561,69.0,210,01/13/1989,Boise State,RB,Doug Martin
43682,78.0,255,1993-11-30,Incarnate Word,TE,Cole Wick
46665,70.0,189,1994-06-08,South Florida,CB,Deatrick Nichols
38601,74.0,310,07/02/1989,Southern Methodist,G,Josh LeRibeus
41317,78.0,275,1991-05-04,West Virginia,DE,Will Clarke
42953,76.0,253,1992-01-16,Bowie State,TE,Khari Lee
40620,75.0,245,1991-11-07,Columbia,OLB,Josh Martin
42795,78.0,330,01/31/1992,Mississippi State,OT,Blaine Clausell
43468,74.0,206,02/11/1993,Texas A&M,P,Drew Kaser
40112,71.0,210,11/01/1990,Florida,RB,Mike Gillislee
46258,71.0,203,10/01/1996,Boston College,DB,Kam Moore
34534,73.0,195,10/05/1987,North Carolina,WR,Brandon Tate
41381,71.0,195,07/06/1991,San Diego State,SS,Nat Berhe
39113,72.0,195,10/26/1988,Fort Valley State,P,Marquette King
46405,74.0,220,04/20/1995,Brown,LB,Richard Jarvis
42909,73.0,205,10/02/1991,Brigham Young,DB,Robertson Daniel
46766,76.0,320,01/17/1995,Penn State,G,Brendan Mahon
34667,69.0,195,04/10/1988,South Carolina,CB,Captain Munnerlyn
45032,72.0,195,05/13/1994,Miami (Fla.),WR,Stacy Coley
46838,67.0,185,1994-12-26,Colorado State,RB,Dalyn Dawkins
46091,74.0,234,1995-11-08,Alabama,ILB,Rashaan Evans
41378,77.0,315,1990-11-27,Purdue,G,Kevin Pamphile
35517,75.0,210,11/04/1986,LSU,WR,Brandon LaFell
41254,77.0,245,02/05/1991,Florida State,WR,Kelvin Benjamin
37103,76.0,315,10/22/1989,Temple,DE,Muhammad Wilkerson
37206,72.0,195,07/10/1989,New Mexico State,CB,Davon House
46744,70.0,174,12/06/1992,West Georgia,WR,J.J. Jones
41255,74.0,263,04/28/1992,Florida,OLB,Dominique Easley
28956,77.0,228,1981-12-08,North Carolina State,QB,Philip Rivers
39079,74.0,260,03/18/1990,Missouri,DE,Jacquies Smith
34560,76.0,315,09/20/1987,Eastern Michigan,G,T.J. Lang
38581,74.0,300,04/28/1990,Michigan State,DT,Jerel Worthy
46532,70.0,173,11/20/1993,Rutgers,WR,Janarion Grant
42507,71.0,185,04/22/1994,Tulane,CB,Lorenzo Doss
34502,74.0,303,05/15/1986,Oregon State,G,Andy Levitre
37175,71.0,205,11/16/1988,North Carolina,SS,Da'Norris Searcy
34476,71.0,207,05/27/1988,Illinois,CB,Vontae Davis
43950,77.0,275,02/14/1993,Arkansas,DE,Mitchell Loewen
43595,78.0,230,01/26/1993,Wisconsin,WR,Tanner McEvoy
37148,71.0,220,01/27/1989,LSU,RB,Stevan Ridley
37168,74.0,203,02/23/1989,California,SS,Chris Conte
43570,72.0,229,10/03/1992,Tulane,RB,Rob Kelley
35531,75.0,308,10/26/1987,Arizona State,OG,Shawn Lauvao
42688,73.0,210,1992-05-16,Georgia Tech,DB,Isaiah Johnson
41709,73.0,295,10/09/1991,Georgia,DT,Garrison Smith
40486,75.0,242,01/01/1991,West Virginia,OLB,Terence Garvin
32211,71.0,195,12/09/1984,Michigan,CB,Leon Hall
41267,77.0,262,09/29/1992,Washington,TE,Austin Seferian-Jenkins
45854,76.0,280,03/01/1994,Tennessee-Chattanooga,DE,Keionta Davis
45593,73.0,240,08/21/1993,San Jose State,FB,Shane Smith
42527,70.0,195,01/02/1992,Utah,WR,Kaelin Clay
44080,72.0,236,11/24/1993,San Diego State,LS,Jeff Overbaugh
40027,71.0,185,02/07/1991,Oregon State,WR,Markus Wheaton
37228,69.0,188,11/08/1988,Texas Christian,WR,Jeremy Kerley
43511,74.0,242,07/08/1993,UCLA,OLB,Aaron Wallace
33216,75.0,320,06/16/1986,Central Florida,G,Josh Sitton
33184,75.0,265,05/02/1985,Winston-Salem State,DE,William Hayes
45651,69.0,198,06/16/1993,Iowa,WR,Riley McCarron
41284,73.0,230,1992-10-20,LSU,RB,Jeremy Hill
42849,70.0,205,12/14/1992,Texas Tech,WR,Bradley Marquez
